date,home_team,away_team,neutral,tournament,home_win_rate,home_draw_rate,home_avg_goals_scored,home_avg_goals_conceded,away_win_rate,away_draw_rate,away_avg_goals_scored,away_avg_goals_conceded,elo_diff,home_elo,away_elo,h2h_home_win_rate,h2h_avg_goal_diff,result
1935-01-20,Peru,Argentina,False,Copa América,0.1111111111111111,0.0,0.6666666666666666,3.111111111111111,0.8,0.0,3.3,1.4,-518.0,1500.0,2018.0,0.5,0.0,away_win
1935-01-26,Peru,Chile,False,Copa América,0.1,0.0,0.7,3.2,0.4,0.1,2.2,1.8,0.0,1500.0,1500.0,0.5,0.0,home_win
1935-01-27,Argentina,Uruguay,True,Copa América,0.8,0.0,3.4,1.5,0.7,0.0,2.4,1.3,54.0,2018.0,1964.0,0.3,-0.4,away_win
1936-12-27,Brazil,Peru,True,Copa América,0.3,0.1,1.9,1.9,0.2,0.0,0.8,2.8,359.0,1859.0,1500.0,0.5,0.0,home_win
1936-12-30,Argentina,Chile,False,Copa América,0.7,0.0,3.0,1.7,0.4,0.1,2.1,1.6,510.0,2010.0,1500.0,0.7777777777777778,2.2222222222222223,home_win
1937-01-02,Paraguay,Uruguay,True,Copa América,0.4,0.0,1.9,3.0,0.8,0.0,2.5,1.0,-253.0,1748.0,2001.0,0.5,-0.6666666666666666,home_win
1937-01-03,Brazil,Chile,True,Copa América,0.4,0.1,2.2,2.0,0.3,0.1,1.5,1.7,367.0,1867.0,1500.0,0.6,2.4,home_win
1937-01-06,Peru,Uruguay,True,Copa América,0.1,0.0,0.7,2.9,0.8,0.0,2.7,1.1,-501.0,1500.0,2001.0,0.0,-2.25,away_win
1937-01-09,Argentina,Paraguay,False,Copa América,0.7,0.0,3.0,1.8,0.5,0.0,2.2,2.9,263.0,2011.0,1748.0,0.875,2.625,home_win
1937-01-10,Chile,Uruguay,True,Copa América,0.3,0.1,1.8,2.0,0.8,0.0,2.7,1.2,-501.0,1500.0,2001.0,0.0,-2.625,home_win
1937-01-13,Brazil,Paraguay,True,Copa América,0.5,0.1,2.7,2.2,0.5,0.0,2.3,2.7,119.0,1867.0,1748.0,0.6666666666666666,1.6666666666666667,home_win
1937-01-16,Argentina,Peru,False,Copa América,0.7,0.0,3.5,1.9,0.1,0.0,0.8,2.8,511.0,2011.0,1500.0,1.0,3.3333333333333335,home_win
1937-01-17,Chile,Paraguay,True,Copa América,0.4,0.0,2.0,1.9,0.4,0.0,1.7,3.1,-248.0,1500.0,1748.0,0.3333333333333333,-0.3333333333333333,away_win
1937-01-19,Brazil,Uruguay,True,Copa América,0.6,0.1,3.1,2.0,0.8,0.0,2.7,1.3,-134.0,1867.0,2001.0,0.125,-1.5,home_win
1937-01-21,Chile,Peru,True,Copa América,0.3,0.0,1.7,2.1,0.1,0.0,0.8,2.6,0.0,1500.0,1500.0,0.5,0.0,draw
1937-01-23,Argentina,Uruguay,False,Copa América,0.7,0.0,3.0,1.6,0.7,0.0,2.8,1.6,10.0,2011.0,2001.0,0.3,-0.6,away_win
1937-01-24,Paraguay,Peru,True,Copa América,0.5,0.0,1.9,2.7,0.1,0.1,0.9,2.4,248.0,1748.0,1500.0,0.5,0.0,away_win
1937-01-30,Argentina,Brazil,False,Copa América,0.6,0.0,2.9,1.8,0.6,0.1,2.9,2.0,144.0,2011.0,1867.0,0.5555555555555556,0.5555555555555556,home_win
1937-02-01,Argentina,Brazil,False,Copa América,0.6,0.0,2.4,1.7,0.6,0.1,2.8,1.7,144.0,2011.0,1867.0,0.6,0.6,home_win
1937-06-16,Sweden,Finland,False,FIFA World Cup qualification,0.75,0.0,3.0,1.5,0.5,0.22,1.5,1.5,209.0,1709.0,1500.0,0.5,0.0,home_win
1937-06-20,Sweden,Estonia,False,FIFA World Cup qualification,0.8,0.0,3.2,1.2,0.0,0.0,2.0,6.0,209.0,1709.0,1500.0,0.5,0.0,home_win
1937-06-29,Finland,Germany,False,FIFA World Cup qualification,0.0,0.0,0.0,4.0,0.8,0.0,4.0,1.8,-317.0,1500.0,1817.0,0.5,0.0,away_win
1937-07-29,Latvia,Lithuania,False,FIFA World Cup qualification,0.5,0.22,1.5,1.5,0.0,0.0,0.0,2.0,0.0,1500.0,1500.0,0.5,0.0,home_win
1937-08-19,Finland,Estonia,False,FIFA World Cup qualification,0.0,0.0,0.0,3.0,0.0,0.0,2.0,6.5,0.0,1500.0,1500.0,0.5,0.0,away_win
1937-08-29,Germany,Estonia,False,FIFA World Cup qualification,0.8333333333333334,0.0,3.6666666666666665,1.5,0.3333333333333333,0.0,1.6666666666666667,4.333333333333333,317.0,1817.0,1500.0,0.5,0.0,home_win
1937-09-03,Lithuania,Latvia,False,FIFA World Cup qualification,0.0,0.0,1.0,3.0,1.0,0.0,4.0,2.0,0.0,1500.0,1500.0,0.5,0.0,away_win
1937-10-05,Austria,Latvia,False,FIFA World Cup qualification,0.6,0.0,2.6,1.6,1.0,0.0,4.5,1.5,401.0,1901.0,1500.0,0.5,0.0,home_win
1937-10-10,Poland,Yugoslavia,False,FIFA World Cup qualification,0.0,0.0,1.0,2.0,0.4,0.2,2.0,2.2,0.0,1500.0,1500.0,0.5,0.0,home_win
1937-10-10,Norway,Republic of Ireland,False,FIFA World Cup qualification,0.5,0.22,1.5,1.5,0.0,0.5,3.0,4.5,247.0,1747.0,1500.0,0.5,0.0,home_win
1937-11-07,Bulgaria,Czechoslovakia,False,FIFA World Cup qualification,0.0,0.0,1.0,4.666666666666667,0.8,0.0,2.2,1.4,0.0,1500.0,1500.0,0.5,0.0,draw
1937-11-07,Republic of Ireland,Norway,True,FIFA World Cup qualification,0.0,0.3333333333333333,2.6666666666666665,4.0,1.0,0.0,3.0,2.0,-247.0,1500.0,1747.0,0.5,0.0,draw
1937-11-21,Germany,Sweden,False,FIFA World Cup qualification,0.8571428571428571,0.0,3.7142857142857144,1.4285714285714286,0.8333333333333334,0.0,3.8333333333333335,1.3333333333333333,108.0,1817.0,1709.0,0.5,0.0,home_win
1937-11-28,Netherlands,Luxembourg,False,FIFA World Cup qualification,0.6666666666666666,0.0,3.6666666666666665,2.3333333333333335,0.0,0.0,1.0,7.5,226.0,1726.0,1500.0,0.5,0.0,home_win
1938-01-22,Israel,Greece,False,FIFA World Cup qualification,0.0,0.0,1.0,5.5,0.0,0.0,0.0,4.0,0.0,1500.0,1500.0,0.5,0.0,away_win
1938-02-20,Greece,Israel,False,FIFA World Cup qualification,0.5,0.0,1.5,2.5,0.0,0.0,1.0,4.666666666666667,0.0,1500.0,1500.0,0.5,0.0,home_win
1938-03-13,Luxembourg,Belgium,False,FIFA World Cup qualification,0.0,0.0,0.6666666666666666,6.333333333333333,0.0,0.2,1.6,3.4,-41.0,1500.0,1541.0,0.5,0.0,away_win
1938-03-25,Hungary,Greece,False,FIFA World Cup qualification,0.75,0.0,3.25,1.5,0.6666666666666666,0.0,1.3333333333333333,1.6666666666666667,0.0,1500.0,1500.0,0.5,0.0,home_win
1938-04-03,Belgium,Netherlands,False,FIFA World Cup qualification,0.16666666666666666,0.16666666666666666,1.8333333333333333,3.1666666666666665,0.75,0.0,3.75,1.75,-172.0,1541.0,1713.0,0.5,0.0,draw
1938-04-03,Yugoslavia,Poland,False,FIFA World Cup qualification,0.3333333333333333,0.16666666666666666,1.6666666666666667,2.5,0.5,0.0,2.5,1.0,0.0,1500.0,1500.0,0.5,0.0,home_win
1938-04-24,Czechoslovakia,Bulgaria,False,FIFA World Cup qualification,0.6666666666666666,0.16666666666666666,2.0,1.3333333333333333,0.0,0.25,1.0,3.75,0.0,1500.0,1500.0,0.5,0.0,home_win
1938-05-01,Switzerland,Portugal,True,FIFA World Cup qualification,0.25,0.5,2.25,2.25,0.0,0.0,0.5,5.5,-61.0,1601.0,1662.0,0.5,0.0,home_win
1938-06-04,Germany,Switzerland,True,FIFA World Cup,0.875,0.0,3.875,1.25,0.4,0.4,2.2,2.0,271.0,1872.0,1601.0,0.5,0.0,draw
1938-06-05,Italy,Norway,True,FIFA World Cup,0.8333333333333334,0.16666666666666666,2.6666666666666665,0.5,0.5,0.5,3.0,2.5,-229.0,1500.0,1729.0,0.5,0.0,home_win
1938-06-05,France,Belgium,False,FIFA World Cup,0.4,0.0,2.4,1.4,0.14285714285714285,0.2857142857142857,1.7142857142857142,2.857142857142857,79.0,1620.0,1541.0,0.5,0.0,home_win
1938-06-05,Hungary,Indonesia,True,FIFA World Cup,0.8,0.0,4.8,1.4,0.5,0.22,1.5,1.5,0.0,1500.0,1500.0,0.5,0.0,home_win
1938-06-05,Cuba,Romania,True,FIFA World Cup,0.3333333333333333,0.16666666666666666,2.1666666666666665,2.3333333333333335,0.4,0.2,1.6,2.0,0.0,1500.0,1500.0,0.5,0.0,draw
1938-06-05,Czechoslovakia,Netherlands,True,FIFA World Cup,0.7142857142857143,0.14285714285714285,2.5714285714285716,1.1428571428571428,0.6,0.2,3.2,1.6,-213.0,1500.0,1713.0,0.5,0.0,home_win
1938-06-05,Brazil,Poland,True,FIFA World Cup,0.5,0.1,2.5,1.8,0.3333333333333333,0.0,1.6666666666666667,1.0,404.0,1904.0,1500.0,0.5,0.0,home_win
1938-06-09,Cuba,Romania,True,FIFA World Cup,0.2857142857142857,0.2857142857142857,2.2857142857142856,2.4285714285714284,0.3333333333333333,0.3333333333333333,1.8333333333333333,2.1666666666666665,0.0,1500.0,1500.0,0.5,0.0,home_win
1938-06-09,Germany,Switzerland,True,FIFA World Cup,0.7777777777777778,0.1111111111111111,3.5555555555555554,1.2222222222222223,0.3333333333333333,0.5,2.0,1.8333333333333333,271.0,1872.0,1601.0,0.5,0.0,away_win
1938-06-12,Brazil,Czechoslovakia,True,FIFA World Cup,0.6,0.0,2.9,2.1,0.75,0.125,2.625,1.0,404.0,1904.0,1500.0,0.5,0.0,draw
1938-06-12,Cuba,Sweden,True,FIFA World Cup,0.375,0.25,2.25,2.25,0.7142857142857143,0.0,3.2857142857142856,1.8571428571428572,-152.0,1500.0,1652.0,0.5,0.0,away_win
1938-06-12,France,Italy,False,FIFA World Cup,0.5,0.0,2.5,1.3333333333333333,0.8571428571428571,0.14285714285714285,2.5714285714285716,0.5714285714285714,120.0,1620.0,1500.0,0.5,0.0,away_win
1938-06-12,Hungary,Switzerland,True,FIFA World Cup,0.8333333333333334,0.0,5.0,1.1666666666666667,0.42857142857142855,0.42857142857142855,2.2857142857142856,1.8571428571428572,-101.0,1500.0,1601.0,0.5,0.0,home_win
1938-06-14,Brazil,Czechoslovakia,True,FIFA World Cup,0.6,0.1,2.9,2.0,0.6666666666666666,0.2222222222222222,2.4444444444444446,1.0,404.0,1904.0,1500.0,0.5,0.0,home_win
1938-06-16,Brazil,Italy,True,FIFA World Cup,0.6,0.1,2.7,2.1,0.875,0.125,2.625,0.625,404.0,1904.0,1500.0,0.5,0.0,away_win
1938-06-16,Hungary,Sweden,True,FIFA World Cup,0.8571428571428571,0.0,4.571428571428571,1.0,0.75,0.0,3.875,1.625,-152.0,1500.0,1652.0,0.5,0.0,home_win
1938-06-19,Brazil,Sweden,True,FIFA World Cup,0.6,0.1,2.7,2.0,0.6666666666666666,0.0,3.5555555555555554,2.0,252.0,1904.0,1652.0,0.5,0.0,home_win
1938-06-19,Hungary,Italy,True,FIFA World Cup,0.875,0.0,4.625,1.0,0.8888888888888888,0.1111111111111111,2.5555555555555554,0.6666666666666666,0.0,1500.0,1500.0,0.5,0.0,away_win
1939-01-15,Peru,Ecuador,False,Copa América,0.2,0.1,1.0,1.9,0.5,0.22,1.5,1.5,182.0,1500.0,1318.0,0.5,0.0,home_win
1939-01-15,Chile,Paraguay,True,Copa América,0.2,0.1,1.6,2.3,0.5,0.0,1.8,2.3,-236.0,1500.0,1736.0,0.25,-0.5,away_win
1939-01-22,Ecuador,Uruguay,True,Copa América,0.0,0.0,2.0,5.0,0.7,0.0,2.7,1.8,-523.0,1318.0,1841.0,0.5,0.0,away_win
1939-01-22,Peru,Chile,False,Copa América,0.3,0.1,1.4,1.8,0.1,0.1,1.6,2.8,0.0,1500.0,1500.0,0.5,0.0,home_win
1939-01-29,Chile,Uruguay,True,Copa América,0.1,0.1,1.6,2.8,0.7,0.0,2.7,1.7,-341.0,1500.0,1841.0,0.1111111111111111,-2.0,away_win
1939-01-29,Peru,Paraguay,False,Copa América,0.4,0.1,1.7,1.8,0.5,0.0,2.0,2.4,-236.0,1500.0,1736.0,0.5,0.0,home_win
1939-02-05,Chile,Ecuador,True,Copa América,0.1,0.1,1.7,2.7,0.0,0.0,1.0,5.5,182.0,1500.0,1318.0,0.5,0.0,home_win
1939-02-05,Paraguay,Uruguay,True,Copa América,0.5,0.0,1.9,2.3,0.7,0.0,2.6,1.7,-105.0,1736.0,1841.0,0.5714285714285714,-0.2857142857142857,away_win
1939-02-12,Ecuador,Paraguay,True,Copa América,0.0,0.0,1.0,5.0,0.4,0.0,1.5,2.6,-418.0,1318.0,1736.0,0.5,0.0,away_win
1939-02-12,Peru,Uruguay,False,Copa América,0.5,0.1,2.0,1.7,0.7,0.0,2.8,1.8,-341.0,1500.0,1841.0,0.0,-2.2,home_win
1941-02-02,Chile,Ecuador,False,Copa América,0.2,0.1,2.0,2.6,0.0,0.0,1.0,4.5,216.0,1500.0,1284.0,0.5,0.0,home_win
1941-02-09,Chile,Peru,False,Copa América,0.3,0.1,2.5,2.5,0.6,0.1,2.1,1.4,0.0,1500.0,1500.0,0.0,-1.0,home_win
1941-02-09,Ecuador,Uruguay,True,Copa América,0.0,0.0,0.8,4.6,0.6,0.0,2.7,1.9,-617.0,1284.0,1901.0,0.5,0.0,away_win
1941-02-12,Argentina,Peru,True,Copa América,0.7,0.0,2.4,1.3,0.5,0.1,2.0,1.5,579.0,2079.0,1500.0,1.0,2.75,home_win
1941-02-16,Argentina,Ecuador,True,Copa América,0.8,0.0,2.4,1.1,0.0,0.0,0.6666666666666666,4.833333333333333,795.0,2079.0,1284.0,0.5,0.0,home_win
1941-02-16,Chile,Uruguay,False,Copa América,0.4,0.1,2.5,2.3,0.6,0.0,3.0,1.9,-401.0,1500.0,1901.0,0.1,-1.9,away_win
1941-02-23,Ecuador,Peru,True,Copa América,0.0,0.0,0.7142857142857143,5.0,0.5,0.1,1.9,1.4,-216.0,1284.0,1500.0,0.5,0.0,away_win
1941-02-23,Argentina,Uruguay,True,Copa América,0.8,0.0,2.6,1.1,0.7,0.0,3.0,1.5,178.0,2079.0,1901.0,0.3,-0.7,home_win
1941-02-26,Peru,Uruguay,True,Copa América,0.6,0.1,2.1,1.0,0.6,0.0,2.6,1.4,-401.0,1500.0,1901.0,0.16666666666666666,-1.6666666666666667,away_win
1941-03-04,Chile,Argentina,False,Copa América,0.4,0.1,2.1,1.9,0.8,0.0,2.3,1.0,-579.0,1500.0,2079.0,0.0,-2.1,away_win
1942-01-10,Uruguay,Chile,False,Copa América,0.7,0.0,2.8,1.1,0.3,0.1,1.8,2.0,429.0,1929.0,1500.0,0.9,1.7,home_win
1942-01-11,Argentina,Paraguay,True,Copa América,0.9,0.0,2.4,0.7,0.5,0.0,1.8,2.4,415.0,2107.0,1692.0,0.8888888888888888,2.888888888888889,home_win
1942-01-14,Brazil,Chile,True,Copa América,0.6,0.1,2.8,2.0,0.3,0.1,1.7,2.3,379.0,1879.0,1500.0,0.6666666666666666,2.3333333333333335,home_win
1942-01-17,Argentina,Brazil,True,Copa América,0.9,0.0,2.6,0.9,0.6,0.1,2.8,1.7,228.0,2107.0,1879.0,0.7,0.8,home_win
1942-01-18,Paraguay,Peru,True,Copa América,0.4,0.0,2.0,2.8,0.6,0.1,2.1,1.1,192.0,1692.0,1500.0,0.3333333333333333,0.3333333333333333,draw
1942-01-18,Uruguay,Ecuador,False,Copa América,0.8,0.0,3.2,0.9,0.0,0.0,0.625,4.875,665.0,1929.0,1264.0,0.5,0.0,home_win
1942-01-21,Brazil,Peru,True,Copa América,0.5,0.1,2.4,1.9,0.6,0.1,2.0,1.0,379.0,1879.0,1500.0,0.5,0.0,home_win
1942-01-22,Argentina,Ecuador,True,Copa América,0.9,0.0,2.2,0.9,0.0,0.0,0.5555555555555556,5.111111111111111,843.0,2107.0,1264.0,0.5,0.0,home_win
1942-01-22,Chile,Paraguay,True,Copa América,0.3,0.0,1.6,2.7,0.3,0.1,1.7,2.7,-192.0,1500.0,1692.0,0.2,-1.2,away_win
1942-01-24,Uruguay,Brazil,False,Copa América,0.8,0.0,3.6,0.7,0.5,0.1,2.3,1.8,50.0,1929.0,1879.0,0.5555555555555556,1.2222222222222223,home_win
1942-01-25,Argentina,Peru,True,Copa América,0.9,0.0,3.3,0.9,0.5,0.1,2.0,1.2,607.0,2107.0,1500.0,1.0,2.4,home_win
1942-01-25,Ecuador,Paraguay,True,Copa América,0.0,0.0,0.5,5.8,0.4,0.1,1.8,2.1,-428.0,1264.0,1692.0,0.5,0.0,away_win
1942-01-28,Uruguay,Paraguay,False,Copa América,0.8,0.0,3.1,0.7,0.5,0.1,2.1,1.7,237.0,1929.0,1692.0,0.5,0.5,home_win
1942-01-28,Ecuador,Peru,True,Copa América,0.0,0.0,0.4,5.6,0.4,0.1,1.6,1.3,-236.0,1264.0,1500.0,0.5,0.0,away_win
1942-01-31,Argentina,Chile,True,Copa América,1.0,0.0,3.4,0.7,0.3,0.0,1.5,2.4,607.0,2107.0,1500.0,0.8,1.7,draw
1942-01-31,Brazil,Ecuador,True,Copa América,0.5,0.1,2.3,1.8,0.0,0.0,0.5,5.2,615.0,1879.0,1264.0,0.5,0.0,home_win
1942-02-01,Uruguay,Peru,False,Copa América,0.8,0.0,3.1,0.6,0.4,0.1,1.5,1.3,429.0,1929.0,1500.0,0.8571428571428571,1.7142857142857142,home_win
1942-02-05,Brazil,Paraguay,True,Copa América,0.6,0.1,2.8,1.7,0.4,0.1,1.9,1.8,187.0,1879.0,1692.0,0.7142857142857143,2.142857142857143,draw
1942-02-05,Chile,Ecuador,True,Copa América,0.3,0.1,1.4,2.1,0.0,0.0,0.5,5.3,236.0,1500.0,1264.0,0.5,0.0,home_win
1942-02-07,Chile,Peru,True,Copa América,0.4,0.1,1.4,1.9,0.3,0.1,1.2,1.6,0.0,1500.0,1500.0,0.25,-0.5,draw
1942-02-07,Uruguay,Argentina,False,Copa América,0.8,0.0,3.1,0.5,0.9,0.1,3.3,0.7,-178.0,1929.0,2107.0,0.6,0.7,home_win
1945-01-14,Chile,Ecuador,False,Copa América,0.3,0.2,1.0,1.8,0.0,0.0,0.5,5.2,256.0,1500.0,1244.0,1.0,3.0,home_win
1945-01-18,Argentina,Bolivia,True,Copa América,0.8,0.1,3.1,0.8,0.0,0.0,0.5555555555555556,5.666666666666667,581.0,2081.0,1500.0,0.5,0.0,home_win
1945-01-21,Brazil,Colombia,True,Copa América,0.5,0.2,2.3,1.3,0.5,0.22,1.5,1.5,565.0,1910.0,1345.0,0.5,0.0,home_win
1945-01-24,Chile,Bolivia,False,Copa América,0.3,0.2,1.1,2.1,0.0,0.0,0.5,5.5,0.0,1500.0,1500.0,0.5,0.0,home_win
1945-01-24,Ecuador,Uruguay,True,Copa América,0.0,0.0,0.8,5.3,0.9,0.0,3.1,0.3,-699.0,1244.0,1943.0,0.0,-6.333333333333333,away_win
1945-01-28,Bolivia,Brazil,True,Copa América,0.0,0.0,0.4,5.3,0.6,0.1,2.5,1.2,-410.0,1500.0,1910.0,0.5,0.0,away_win
1945-01-28,Colombia,Uruguay,True,Copa América,0.0,0.0,0.0,3.0,0.9,0.0,3.0,0.4,-598.0,1345.0,1943.0,0.5,0.0,away_win
1945-01-31,Argentina,Ecuador,True,Copa América,0.8,0.1,3.3,0.7,0.0,0.0,0.9,5.2,837.0,2081.0,1244.0,0.5,0.0,home_win
1945-01-31,Chile,Colombia,False,Copa América,0.3,0.2,1.5,2.1,0.0,0.0,0.0,5.0,155.0,1500.0,1345.0,0.5,0.0,home_win
1945-02-07,Argentina,Colombia,True,Copa América,0.8,0.1,3.1,0.8,0.0,0.0,0.0,4.0,736.0,2081.0,1345.0,0.5,0.0,home_win
1945-02-07,Brazil,Uruguay,True,Copa América,0.6,0.1,2.5,1.1,0.9,0.0,3.5,0.4,-33.0,1910.0,1943.0,0.2,-1.2,home_win
1945-02-11,Chile,Argentina,False,Copa América,0.4,0.2,1.7,1.9,0.8,0.1,3.9,0.9,-581.0,1500.0,2081.0,0.0,-1.6,draw
1945-02-11,Bolivia,Ecuador,True,Copa América,0.0,0.0,0.4,5.0,0.0,0.0,1.0,5.0,256.0,1500.0,1244.0,0.5,0.0,draw
1945-02-15,Argentina,Brazil,True,Copa América,0.7,0.2,3.9,1.0,0.7,0.1,2.7,0.9,171.0,2081.0,1910.0,0.7,0.7,home_win
1945-02-15,Bolivia,Uruguay,True,Copa América,0.0,0.1,0.3,4.4,0.9,0.0,3.5,0.6,-443.0,1500.0,1943.0,0.5,0.0,away_win
1945-02-18,Chile,Uruguay,False,Copa América,0.4,0.3,1.8,1.9,0.9,0.0,3.5,0.6,-443.0,1500.0,1943.0,0.1,-1.8,home_win
1945-02-18,Colombia,Ecuador,True,Copa América,0.0,0.0,0.25,5.25,0.0,0.1,1.0,4.6,101.0,1345.0,1244.0,0.5,0.0,home_win
1945-02-21,Bolivia,Colombia,True,Copa América,0.0,0.1,0.3,4.0,0.2,0.0,0.8,4.4,155.0,1500.0,1345.0,0.5,0.0,draw
1945-02-21,Brazil,Ecuador,True,Copa América,0.6,0.1,2.4,1.0,0.0,0.1,1.1,4.2,666.0,1910.0,1244.0,0.5,0.0,home_win
1945-02-25,Argentina,Uruguay,True,Copa América,0.7,0.2,3.8,0.8,0.8,0.0,2.9,0.6,138.0,2081.0,1943.0,0.3,-0.7,home_win
1945-02-28,Chile,Brazil,False,Copa América,0.5,0.3,1.8,1.3,0.6,0.1,2.7,1.1,-410.0,1500.0,1910.0,0.0,-2.7142857142857144,away_win
1946-01-12,Argentina,Paraguay,False,Copa América,0.7,0.2,3.7,0.7,0.4,0.2,2.0,1.8,267.0,2033.0,1766.0,0.9,2.7,home_win
1946-01-16,Bolivia,Brazil,True,Copa América,0.0,0.2,0.5,3.6,0.7,0.1,2.7,0.9,-493.0,1500.0,1993.0,0.5,0.0,away_win
1946-01-16,Chile,Uruguay,True,Copa América,0.5,0.3,1.7,0.8,0.7,0.0,2.2,0.7,-355.0,1500.0,1855.0,0.2,-1.5,away_win
1946-01-19,Argentina,Bolivia,False,Copa América,0.7,0.2,2.7,0.7,0.0,0.2,0.5,3.0,533.0,2033.0,1500.0,1.0,5.0,home_win
1946-01-19,Chile,Paraguay,True,Copa América,0.5,0.3,1.7,0.7,0.3,0.2,1.5,1.9,-266.0,1500.0,1766.0,0.16666666666666666,-1.3333333333333333,home_win
1946-01-23,Brazil,Uruguay,True,Copa América,0.7,0.1,2.8,0.8,0.7,0.0,2.2,0.7,138.0,1993.0,1855.0,0.3,-0.8,home_win
1946-01-26,Bolivia,Paraguay,True,Copa América,0.0,0.2,0.4,3.4,0.3,0.2,1.6,1.8,-266.0,1500.0,1766.0,0.5,0.0,away_win
1946-01-26,Argentina,Chile,False,Copa América,0.7,0.2,3.1,0.7,0.6,0.2,1.9,0.8,533.0,2033.0,1500.0,0.6,1.3,home_win
1946-01-29,Bolivia,Uruguay,True,Copa América,0.0,0.2,0.6,3.4,0.6,0.0,2.2,1.0,-355.0,1500.0,1855.0,0.0,-5.666666666666667,away_win
1946-01-29,Brazil,Paraguay,True,Copa América,0.8,0.1,3.2,1.0,0.4,0.2,1.9,1.7,227.0,1993.0,1766.0,0.625,1.875,draw
1946-02-02,Argentina,Uruguay,False,Copa América,0.8,0.1,3.4,0.8,0.6,0.0,2.4,1.0,178.0,2033.0,1855.0,0.4,-0.4,home_win
1946-02-03,Brazil,Chile,True,Copa América,0.7,0.2,2.8,1.0,0.5,0.2,1.8,1.0,493.0,1993.0,1500.0,0.75,2.5,home_win
1946-02-08,Bolivia,Chile,True,Copa América,0.0,0.2,0.6,3.5,0.5,0.1,1.9,1.5,0.0,1500.0,1500.0,0.5,0.0,away_win
1946-02-08,Paraguay,Uruguay,True,Copa América,0.3,0.3,1.7,1.7,0.5,0.0,2.4,1.3,-89.0,1766.0,1855.0,0.4444444444444444,-0.6666666666666666,home_win
1946-02-10,Argentina,Brazil,False,Copa América,0.9,0.1,3.7,0.8,0.8,0.1,3.2,1.0,40.0,2033.0,1993.0,0.8,1.1,home_win
1947-11-30,Ecuador,Bolivia,False,Copa América,0.0,0.1,1.3,3.9,0.0,0.2,0.7,3.5,-290.0,1210.0,1500.0,0.5,0.0,draw
1947-12-02,Argentina,Paraguay,True,Copa América,0.9,0.1,3.5,0.8,0.4,0.3,1.6,1.4,301.0,2081.0,1780.0,0.9,2.6,home_win
1947-12-02,Colombia,Uruguay,True,Copa América,0.16666666666666666,0.16666666666666666,1.1666666666666667,4.166666666666667,0.4,0.0,2.0,1.4,-328.0,1495.0,1823.0,0.5,0.0,away_win
1947-12-04,Argentina,Bolivia,True,Copa América,0.9,0.1,3.7,0.6,0.0,0.3,0.9,3.2,581.0,2081.0,1500.0,1.0,5.25,home_win
1947-12-04,Ecuador,Colombia,False,Copa América,0.0,0.2,1.4,3.8,0.14285714285714285,0.14285714285714285,1.0,3.857142857142857,-285.0,1210.0,1495.0,0.5,0.0,draw
1947-12-06,Chile,Uruguay,True,Copa América,0.5,0.1,1.7,1.3,0.4,0.0,1.5,1.4,-323.0,1500.0,1823.0,0.2,-1.5,away_win
1947-12-06,Paraguay,Peru,True,Copa América,0.4,0.2,1.5,1.9,0.2,0.2,1.0,1.5,280.0,1780.0,1500.0,0.25,0.25,draw
1947-12-09,Chile,Peru,True,Copa América,0.4,0.1,1.2,1.9,0.2,0.3,1.2,1.6,0.0,1500.0,1500.0,0.2,-0.4,home_win
1947-12-09,Bolivia,Uruguay,True,Copa América,0.0,0.3,0.9,3.7,0.5,0.0,2.1,1.1,-323.0,1500.0,1823.0,0.0,-5.5,away_win
1947-12-11,Argentina,Peru,True,Copa América,0.9,0.1,3.5,0.5,0.2,0.3,1.2,1.6,581.0,2081.0,1500.0,1.0,2.3333333333333335,home_win
1947-12-11,Ecuador,Chile,False,Copa América,0.0,0.3,1.3,3.6,0.4,0.1,1.2,2.0,-290.0,1210.0,1500.0,0.0,-3.0,away_win
1947-12-13,Bolivia,Colombia,True,Copa América,0.0,0.2,0.9,4.0,0.125,0.25,0.875,3.375,5.0,1500.0,1495.0,0.5,0.0,draw
1947-12-13,Paraguay,Uruguay,True,Copa América,0.3,0.3,1.5,2.1,0.5,0.0,2.2,1.1,-43.0,1780.0,1823.0,0.5,-0.5,home_win
1947-12-16,Argentina,Chile,True,Copa América,1.0,0.0,3.7,0.6,0.5,0.0,1.4,1.9,581.0,2081.0,1500.0,0.7,1.5,draw
1947-12-16,Ecuador,Uruguay,False,Copa América,0.0,0.3,1.2,3.4,0.5,0.0,2.4,1.4,-613.0,1210.0,1823.0,0.0,-5.75,away_win
1947-12-18,Argentina,Colombia,True,Copa América,0.9,0.1,3.5,0.6,0.1111111111111111,0.3333333333333333,0.7777777777777778,3.0,586.0,2081.0,1495.0,0.5,0.0,home_win
1947-12-18,Bolivia,Paraguay,True,Copa América,0.0,0.3,0.9,3.8,0.3,0.3,1.6,2.2,-280.0,1500.0,1780.0,0.5,0.0,away_win
1947-12-20,Colombia,Paraguay,True,Copa América,0.1,0.3,0.7,3.3,0.4,0.3,1.8,2.0,-285.0,1495.0,1780.0,0.5,0.0,away_win
1947-12-20,Ecuador,Peru,False,Copa América,0.0,0.3,1.2,3.8,0.1,0.3,1.0,1.9,-290.0,1210.0,1500.0,0.0,-2.6666666666666665,draw
